Ger,Ind,Dist,PWM,Erro,Gbest_Erro
36,0,65.44,93.63,-0.44,10855.48
36,0,65.54,87.61,-0.54,10855.48
36,0,63.11,103.57,1.89,10855.48
36,1,21.96,312.37,43.04,10855.48
36,1,38.59,215.54,26.41,10855.48
36,1,39.57,210.86,25.43,10855.48
36,1,39.77,209.89,25.23,10855.48
36,1,39.85,209.50,25.15,10855.48
36,1,39.89,209.30,25.11,10855.48
36,1,39.91,209.18,25.09,10855.48
36,1,39.93,209.10,25.07,10855.48
36,1,39.94,209.04,25.06,10855.48
36,1,39.95,209.00,25.05,10855.48
36,1,39.95,208.97,25.05,10855.48
36,1,39.96,208.94,25.04,10855.48
36,1,39.96,208.92,25.04,10855.48
36,1,39.97,208.89,25.03,10855.48
36,1,41.58,200.41,23.42,10855.48
36,1,47.28,172.74,17.72,10855.48
36,1,62.28,94.72,2.72,10855.48
36,1,67.62,61.18,-2.62,10855.48
36,1,70.18,3.25,-5.18,10855.48
36,1,55.81,89.98,9.19,10855.48
36,1,48.42,166.44,16.58,10855.48
36,1,44.56,185.51,20.44,10855.48
36,1,47.47,170.04,17.53,10855.48
36,1,57.24,119.87,7.76,10855.48
36,1,71.55,30.62,-6.55,10855.48
36,1,70.38,-22.57,-5.38,10855.48
36,1,62.39,7.98,2.61,10855.48
36,1,50.98,151.13,14.02,10855.48
36,1,46.49,175.62,18.51,10855.48
36,1,46.33,176.32,18.67,10855.48
36,1,47.36,171.18,17.64,10855.48
36,1,48.14,167.19,16.86,10855.48
36,1,48.25,166.44,16.75,10855.48
36,1,50.20,156.38,14.80,10855.48
36,1,54.87,132.70,10.13,10855.48
36,1,59.99,107.04,5.01,10855.48
36,1,63.83,87.07,1.17,10855.48
36,1,61.21,100.58,3.79,10855.48
36,1,58.02,116.93,6.98,10855.48
36,1,54.80,133.38,10.20,10855.48
36,1,54.32,135.59,10.68,10855.48
36,1,55.39,130.20,9.61,10855.48
36,1,58.84,112.41,6.16,10855.48
36,1,63.71,87.47,1.29,10855.48
36,1,65.27,78.61,-0.27,10855.48
36,1,62.40,94.69,2.60,10855.48
36,1,59.05,111.58,5.95,10855.48
36,1,56.46,124.99,8.54,10855.48
36,1,56.03,127.07,8.97,10855.48
36,1,54.97,132.36,10.03,10855.48
36,1,55.10,131.60,9.90,10855.48
36,1,57.45,119.39,7.55,10855.48
36,1,60.79,102.42,4.21,10855.48
36,1,60.13,107.51,4.87,10855.48
36,1,61.36,99.91,3.64,10855.48
36,1,60.54,104.22,4.46,10855.48
36,1,58.07,116.81,6.93,10855.48
36,1,56.25,125.84,8.75,10855.48
36,1,56.52,124.58,8.48,10855.48
36,1,57.12,121.47,7.88,10855.48
36,1,58.15,116.12,6.85,10855.48
36,1,59.84,107.54,5.16,10855.48
36,1,60.93,102.07,4.07,10855.48
36,1,60.81,102.74,4.19,10855.48
36,1,59.74,108.31,5.26,10855.48
36,1,57.90,117.65,7.10,10855.48
36,1,55.92,127.43,9.08,10855.48
36,1,55.41,129.82,9.59,10855.48
36,1,55.95,126.85,9.05,10855.48
36,1,59.64,107.50,5.36,10855.48
36,1,59.61,108.97,5.39,10855.48
36,1,60.85,102.44,4.15,10855.48
36,1,60.38,105.01,4.62,10855.48
36,1,58.68,113.62,6.32,10855.48
36,1,57.96,117.32,7.04,10855.48
36,1,55.28,131.12,9.72,10855.48
36,1,56.40,124.78,8.60,10855.48
36,1,58.55,113.94,6.45,10855.48
36,1,59.36,110.02,5.64,10855.48
36,1,59.74,108.18,5.26,10855.48
36,1,58.36,115.17,6.64,10855.48
36,1,57.21,120.98,7.79,10855.48
36,1,56.34,125.46,8.66,10855.48
36,1,56.04,126.79,8.96,10855.48
36,1,57.73,118.05,7.27,10855.48
36,1,59.01,111.66,5.99,10855.48
36,1,58.85,112.23,6.15,10855.48
36,1,58.69,113.24,6.31,10855.48
36,1,59.53,109.25,5.47,10855.48
36,1,59.01,111.98,5.99,10855.48
36,1,57.09,121.72,7.91,10855.48
36,1,56.99,122.21,8.01,10855.48
36,1,57.08,121.68,7.92,10855.48
36,1,57.57,119.13,7.43,10855.48
36,1,58.08,116.57,6.92,10855.48
36,1,58.42,114.87,6.58,10855.48
36,1,58.46,114.72,6.54,10855.48
36,1,58.28,115.63,6.72,10855.48
36,1,57.31,120.57,7.69,10855.48
36,1,56.60,124.06,8.40,10855.48
36,1,57.42,119.86,7.58,10855.48
36,1,58.19,115.80,6.81,10855.48
36,1,56.65,124.90,8.35,10855.48
36,1,57.43,119.64,7.57,10855.48
36,1,61.46,99.04,3.54,10855.48
36,1,61.90,97.05,3.10,10855.48
36,1,60.94,101.80,4.06,10855.48
36,1,58.31,115.67,6.69,10855.48
36,2,23.67,337.56,41.33,10855.48
36,2,38.84,230.41,26.16,10855.48
36,2,39.62,226.94,25.38,10855.48
36,2,39.79,226.11,25.21,10855.48
36,2,39.86,225.77,25.14,10855.48
36,2,39.89,225.58,25.11,10855.48
36,2,39.92,225.47,25.08,10855.48
36,2,39.93,225.40,25.07,10855.48
36,2,39.94,225.34,25.06,10855.48
36,2,39.95,225.30,25.05,10855.48
36,2,39.96,225.27,25.04,10855.48
36,2,39.96,225.25,25.04,10855.48
36,2,39.97,225.23,25.03,10855.48
36,2,39.97,225.21,25.03,10855.48
36,2,39.97,225.20,25.03,10855.48
36,2,40.18,224.03,24.82,10855.48
36,2,42.78,209.49,22.22,10855.48
36,2,49.39,175.93,15.61,10855.48
36,2,51.55,165.44,13.45,10855.48
36,2,52.19,161.80,12.81,10855.48
36,2,55.95,140.79,9.05,10855.48
36,2,66.96,80.15,-1.96,10855.48
36,2,77.73,-90.08,-12.73,10855.48
36,2,69.19,-101.33,-4.19,10855.48
36,2,53.15,43.49,11.85,10855.48
36,2,42.39,213.32,22.61,10855.48
36,2,41.49,217.42,23.51,10855.48
36,2,41.01,219.89,23.99,10855.48
36,2,43.23,208.22,21.77,10855.48
36,2,43.48,207.00,21.52,10855.48
36,2,44.86,199.67,20.14,10855.48
36,2,48.14,182.55,16.86,10855.48
36,2,53.12,155.88,11.88,10855.48
36,2,58.76,126.62,6.24,10855.48
36,2,59.37,123.88,5.63,10855.48
36,2,61.79,112.96,3.21,10855.48
36,2,63.10,106.01,1.90,10855.48
36,2,62.62,108.53,2.38,10855.48
36,2,64.17,100.64,0.83,10855.48
36,2,64.71,98.05,0.29,10855.48
36,2,64.13,101.26,0.87,10855.48
36,2,60.64,119.44,4.36,10855.48
36,2,60.95,117.21,4.05,10855.48
36,2,64.39,99.21,0.61,10855.48
36,2,64.51,98.85,0.49,10855.48
36,2,64.99,96.61,0.01,10855.48
36,2,65.14,95.23,-0.14,10855.48
36,2,65.57,88.91,-0.57,10855.48
36,2,63.50,102.35,1.50,10855.48
36,2,61.87,112.99,3.13,10855.48
36,2,59.27,126.13,5.73,10855.48
36,2,57.40,135.86,7.60,10855.48
36,2,55.60,144.84,9.40,10855.48
36,2,54.66,149.47,10.34,10855.48
36,2,54.09,154.20,10.91,10855.48
36,2,56.93,137.37,8.07,10855.48
36,2,60.28,120.32,4.72,10855.48
36,2,61.79,112.91,3.21,10855.48
36,2,60.67,118.70,4.33,10855.48
36,2,63.37,103.02,1.63,10855.48
36,2,63.55,103.18,1.45,10855.48
36,2,66.34,79.26,-1.34,10855.48
36,2,64.40,98.49,0.60,10855.48
36,2,65.21,94.80,-0.21,10855.48
36,2,65.24,92.62,-0.24,10855.48
36,2,64.78,95.38,0.22,10855.48
36,2,62.99,107.20,2.01,10855.48
36,2,60.27,119.96,4.73,10855.48
36,2,58.07,131.38,6.93,10855.48
36,2,58.71,128.90,6.29,10855.48
36,2,59.18,125.91,5.82,10855.48
36,2,64.44,98.61,0.56,10855.48
36,2,64.51,90.77,0.49,10855.48
36,2,67.24,55.58,-2.24,10855.48
36,2,66.11,44.64,-1.11,10855.48
36,2,61.25,93.63,3.75,10855.48
36,2,57.17,139.44,7.83,10855.48
36,2,56.36,141.19,8.64,10855.48
36,2,54.52,150.42,10.48,10855.48
36,2,53.49,156.99,11.51,10855.48
36,2,56.21,140.85,8.79,10855.48
36,2,58.24,130.55,6.76,10855.48
36,2,60.13,121.32,4.87,10855.48
36,2,59.35,125.45,5.65,10855.48
36,2,58.60,129.01,6.40,10855.48
36,2,57.36,137.41,7.64,10855.48
36,2,57.85,133.12,7.15,10855.48
36,2,59.38,125.33,5.62,10855.48
36,2,59.21,125.51,5.79,10855.48
36,2,61.24,119.34,3.76,10855.48
36,2,67.09,75.01,-2.09,10855.48
36,2,65.11,88.26,-0.11,10855.48
36,2,63.85,101.76,1.15,10855.48
36,2,59.83,123.03,5.17,10855.48
36,2,57.36,137.75,7.64,10855.48
36,2,58.78,128.30,6.22,10855.48
36,2,60.59,119.10,4.41,10855.48
36,2,61.26,115.64,3.74,10855.48
36,2,61.02,116.69,3.98,10855.48
36,2,61.18,118.66,3.82,10855.48
36,2,67.03,75.68,-2.03,10855.48
36,2,65.83,72.41,-0.83,10855.48
36,2,61.62,114.13,3.38,10855.48
36,2,59.75,123.78,5.25,10855.48
36,2,61.98,111.26,3.02,10855.48
36,2,62.10,110.79,2.90,10855.48
36,2,62.05,110.17,2.95,10855.48
36,2,62.39,110.01,2.61,10855.48
36,3,19.97,417.09,45.03,10855.48
36,3,37.88,232.16,27.12,10855.48
36,3,39.48,227.17,25.52,10855.48
36,3,39.74,226.09,25.26,10855.48
36,3,39.83,225.67,25.17,10855.48
36,3,39.88,225.46,25.12,10855.48
36,3,39.91,225.33,25.09,10855.48
36,3,39.92,225.24,25.08,10855.48
36,3,39.94,225.18,25.06,10855.48
36,3,39.94,225.14,25.06,10855.48
36,3,39.95,225.11,25.05,10855.48
36,3,39.96,225.08,25.04,10855.48
36,3,39.96,225.06,25.04,10855.48
36,3,39.97,225.04,25.03,10855.48
36,3,39.97,225.03,25.03,10855.48
36,3,40.03,224.59,24.97,10855.48
36,3,40.94,219.58,24.06,10855.48
36,3,51.64,161.06,13.36,10855.48
36,3,60.62,121.25,4.38,10855.48
36,3,63.51,106.27,1.49,10855.48
36,3,63.68,109.18,1.32,10855.48
36,3,61.30,124.73,3.70,10855.48
36,3,61.41,120.07,3.59,10855.48
36,3,61.42,119.42,3.58,10855.48
36,3,63.32,107.02,1.68,10855.48
36,3,69.93,53.96,-4.93,10855.48
36,3,69.70,5.28,-4.70,10855.48
36,3,64.81,17.29,0.19,10855.48
36,3,53.39,154.78,11.61,10855.48
36,3,47.67,187.40,17.33,10855.48
36,3,48.34,183.77,16.66,10855.48
36,3,49.13,179.91,15.87,10855.48
36,3,49.58,177.71,15.42,10855.48
36,3,50.19,174.46,14.81,10855.48
36,3,53.03,159.42,11.97,10855.48
36,3,58.46,131.72,6.54,10855.48
36,3,63.13,110.08,1.87,10855.48
36,3,63.49,108.48,1.51,10855.48
36,3,61.51,124.38,3.49,10855.48
36,3,65.43,97.73,-0.43,10855.48
36,3,71.75,18.45,-6.75,10855.48
36,3,68.74,-3.13,-3.74,10855.48
36,3,63.12,20.27,1.88,10855.48
36,3,57.69,102.67,7.31,10855.48
36,3,54.09,155.23,10.91,10855.48
36,3,54.27,154.90,10.73,10855.48
36,3,53.59,160.50,11.41,10855.48
36,3,54.56,153.01,10.44,10855.48
36,3,54.40,153.71,10.60,10855.48
36,3,54.24,154.18,10.76,10855.48
36,3,54.00,154.91,11.00,10855.48
36,3,56.93,140.87,8.07,10855.48
36,3,60.56,120.21,4.44,10855.48
36,3,63.59,103.69,1.41,10855.48
36,3,68.62,58.17,-3.62,10855.48
36,3,65.33,61.60,-0.33,10855.48
36,3,58.95,130.71,6.05,10855.48
36,3,56.18,145.99,8.82,10855.48
36,3,54.70,152.38,10.30,10855.48
36,3,54.20,158.86,10.80,10855.48
36,3,57.02,140.50,7.98,10855.48
36,3,59.49,128.00,5.51,10855.48
36,3,62.86,112.23,2.14,10855.48
36,3,65.37,98.08,-0.37,10855.48
36,3,65.64,82.19,-0.64,10855.48
36,3,67.47,41.68,-2.47,10855.48
36,3,65.59,37.34,-0.59,10855.48
36,3,60.89,87.20,4.11,10855.48
36,3,56.88,142.35,8.12,10855.48
36,3,55.54,152.02,9.46,10855.48
36,3,57.45,138.77,7.55,10855.48
36,3,59.32,128.83,5.68,10855.48
36,3,60.80,122.93,4.20,10855.48
36,3,59.70,128.23,5.30,10855.48
36,3,59.54,127.39,5.46,10855.48
36,3,61.71,126.56,3.29,10855.48
36,3,69.29,52.55,-4.29,10855.48
36,3,68.94,20.07,-3.94,10855.48
36,3,65.44,14.87,-0.44,10855.48
36,3,61.31,57.10,3.69,10855.48
36,3,57.98,132.66,7.02,10855.48
36,3,56.51,144.50,8.49,10855.48
36,3,55.91,147.37,9.09,10855.48
36,3,54.49,153.89,10.51,10855.48
36,3,53.59,158.36,11.41,10855.48
36,3,52.94,161.04,12.06,10855.48
36,3,54.54,152.54,10.46,10855.48
36,3,56.10,145.01,8.90,10855.48
36,3,57.23,140.30,7.77,10855.48
36,3,56.29,145.05,8.71,10855.48
36,3,55.87,146.20,9.13,10855.48
36,3,55.34,153.11,9.66,10855.48
36,3,55.04,155.15,9.96,10855.48
36,3,57.78,137.32,7.22,10855.48
36,3,58.70,132.42,6.30,10855.48
36,3,60.13,125.78,4.87,10855.48
36,3,59.60,127.71,5.40,10855.48
36,3,60.05,126.79,4.95,10855.48
36,3,60.07,126.66,4.93,10855.48
36,3,59.99,126.56,5.01,10855.48
36,3,60.58,122.93,4.42,10855.48
36,3,62.66,109.67,2.34,10855.48
36,3,65.42,97.98,-0.42,10855.48
36,3,65.40,98.59,-0.40,10855.48
36,3,64.37,104.90,0.63,10855.48
36,3,62.48,115.21,2.52,10855.48
36,3,60.05,127.34,4.95,10855.48
36,3,57.84,138.54,7.16,10855.48
36,3,59.96,126.12,5.04,10855.48
37,0,22.18,313.35,42.82,10855.48
37,0,38.61,218.18,26.39,10855.48
37,0,39.58,213.73,25.42,10855.48
37,0,39.77,212.80,25.23,10855.48
37,0,39.85,212.42,25.15,10855.48
37,0,39.89,212.23,25.11,10855.48
37,0,39.91,212.11,25.09,10855.48
37,0,39.93,212.03,25.07,10855.48
37,0,39.94,211.97,25.06,10855.48
37,0,39.95,211.93,25.05,10855.48
37,0,39.95,211.90,25.05,10855.48
37,0,39.96,211.87,25.04,10855.48
37,0,39.96,211.85,25.04,10855.48
37,0,39.97,211.84,25.03,10855.48
37,0,39.97,211.82,25.03,10855.48
37,0,39.97,211.81,25.03,10855.48
37,0,39.97,211.80,25.03,10855.48
37,0,39.98,211.79,25.02,10855.48
37,0,39.98,211.78,25.02,10855.48
37,0,39.98,211.78,25.02,10855.48
37,0,39.98,211.77,25.02,10855.48
37,0,40.02,211.58,24.98,10855.48
37,0,40.69,208.08,24.31,10855.48
37,0,44.10,191.83,20.90,10855.48
37,0,51.96,151.65,13.04,10855.48
37,0,52.83,147.23,12.17,10855.48
37,0,54.89,137.47,10.11,10855.48
37,0,54.97,138.32,10.03,10855.48
37,0,60.56,108.88,4.44,10855.48
37,0,65.95,80.15,-0.95,10855.48
37,0,69.08,40.89,-4.08,10855.48
37,0,64.35,54.72,0.65,10855.48
37,0,55.29,135.96,9.71,10855.48
37,0,51.50,155.69,13.50,10855.48
37,0,53.00,146.95,12.00,10855.48
37,0,53.89,142.56,11.11,10855.48
37,0,54.28,140.49,10.72,10855.48
37,0,56.88,127.38,8.12,10855.48
37,0,62.25,99.58,2.75,10855.48
37,0,69.19,41.36,-4.19,10855.48
37,0,66.27,36.52,-1.27,10855.48
37,0,57.55,113.62,7.45,10855.48
37,0,51.87,154.24,13.13,10855.48
37,0,50.27,161.50,14.73,10855.48
37,0,51.89,152.40,13.11,10855.48
37,0,52.38,150.05,12.62,10855.48
37,0,53.08,146.50,11.92,10855.48
37,0,55.11,136.15,9.89,10855.48
37,0,60.16,110.94,4.84,10855.48
37,0,62.96,97.30,2.04,10855.48
37,0,62.50,99.92,2.50,10855.48
37,0,59.39,115.47,5.61,10855.48
37,0,56.72,128.53,8.28,10855.48
37,0,55.26,135.74,9.74,10855.48
37,0,56.04,131.89,8.96,10855.48
37,0,56.42,129.63,8.58,10855.48
37,0,57.49,125.81,7.51,10855.48
37,0,62.29,100.59,2.71,10855.48
37,0,65.02,87.22,-0.02,10855.48
37,0,63.98,92.48,1.02,10855.48
37,0,60.73,108.51,4.27,10855.48
37,0,59.08,116.77,5.92,10855.48
37,0,58.49,119.79,6.51,10855.48
37,0,58.25,120.98,6.75,10855.48
37,0,57.98,122.11,7.02,10855.48
37,0,57.66,123.49,7.34,10855.48
37,0,60.29,110.66,4.71,10855.48
37,0,60.96,107.46,4.04,10855.48
37,0,59.82,113.08,5.18,10855.48
37,0,59.87,112.95,5.13,10855.48
37,0,60.46,109.91,4.54,10855.48
37,0,59.84,112.90,5.16,10855.48
37,0,60.42,110.07,4.58,10855.48
37,0,61.19,106.28,3.81,10855.48
37,0,60.50,109.65,4.50,10855.48
37,0,59.33,115.47,5.67,10855.48
37,0,59.40,115.30,5.60,10855.48
37,0,59.23,116.05,5.77,10855.48
37,0,58.18,121.20,6.82,10855.48
37,0,56.49,129.84,8.51,10855.48
37,0,55.87,132.52,9.13,10855.48
37,0,60.07,111.35,4.93,10855.48
37,0,62.38,100.00,2.62,10855.48
37,0,63.50,94.76,1.50,10855.48
37,0,60.45,111.30,4.55,10855.48
37,0,60.26,111.09,4.74,10855.48
37,0,59.71,113.72,5.29,10855.48
37,0,58.56,119.53,6.44,10855.48
37,0,55.62,134.36,9.38,10855.48
37,0,56.13,131.33,8.87,10855.48
37,0,57.78,123.05,7.22,10855.48
37,0,61.04,106.52,3.96,10855.48
37,0,61.81,101.99,3.19,10855.48
37,0,58.94,119.34,6.06,10855.48
37,0,60.84,108.00,4.16,10855.48
37,0,60.51,109.59,4.49,10855.48
37,0,58.95,118.62,6.05,10855.48
37,0,60.82,108.14,4.18,10855.48
37,0,60.16,111.32,4.84,10855.48
37,0,59.25,116.08,5.75,10855.48
37,0,58.59,118.75,6.41,10855.48
37,0,65.75,81.51,-0.75,10855.48
37,0,64.87,87.96,0.13,10855.48
37,0,63.89,92.94,1.11,10855.48
37,0,63.56,94.10,1.44,10855.48
37,0,61.88,102.52,3.12,10855.48
37,0,60.02,113.68,4.98,10855.48
37,0,60.93,107.57,4.07,10855.48
37,0,60.37,110.30,4.63,10855.48
37,1,20.72,372.12,44.28,10855.48
37,1,38.29,215.53,26.71,10855.48
37,1,39.53,211.15,25.47,10855.48
37,1,39.76,210.19,25.24,10855.48
37,1,39.84,209.80,25.16,10855.48
37,1,39.88,209.61,25.12,10855.48
37,1,39.91,209.49,25.09,10855.48
37,1,39.93,209.41,25.07,10855.48
37,1,39.94,209.35,25.06,10855.48
37,1,39.95,209.31,25.05,10855.48
37,1,39.95,209.28,25.05,10855.48
37,1,39.96,209.25,25.04,10855.48
37,1,39.96,209.23,25.04,10855.48
37,1,39.97,209.22,25.03,10855.48
37,1,39.97,209.20,25.03,10855.48
37,1,39.97,209.19,25.03,10855.48
37,1,39.97,209.18,25.03,10855.48
37,1,39.98,209.17,25.02,10855.48
37,1,39.99,209.09,25.01,10855.48
37,1,40.39,206.89,24.61,10855.48
37,1,44.18,186.24,20.82,10855.48
37,1,53.02,142.09,11.98,10855.48
37,1,56.84,124.58,8.16,10855.48
37,1,61.80,102.52,3.20,10855.48
37,1,60.70,107.89,4.30,10855.48
37,1,61.87,103.44,3.13,10855.48
37,1,62.97,97.77,2.03,10855.48
37,1,64.59,89.26,0.41,10855.48
37,1,65.78,79.26,-0.78,10855.48
37,1,62.86,99.71,2.14,10855.48
37,1,58.79,118.30,6.21,10855.48
37,1,57.37,125.53,7.63,10855.48
37,1,58.21,121.10,6.79,10855.48
37,1,61.27,105.50,3.73,10855.48
37,1,63.02,96.68,1.98,10855.48
37,1,63.62,93.70,1.38,10855.48
37,1,65.31,85.42,-0.31,10855.48
37,1,64.94,85.79,0.06,10855.48
37,1,63.58,95.68,1.42,10855.48
37,1,57.77,129.06,7.23,10855.48
37,1,57.17,126.33,7.83,10855.48
37,1,56.79,128.11,8.21,10855.48
37,1,57.51,124.38,7.49,10855.48
37,1,60.20,109.16,4.80,10855.48
37,1,65.81,78.51,-0.81,10855.48
37,1,64.58,79.55,0.42,10855.48
37,1,65.24,68.78,-0.24,10855.48
37,1,63.22,87.43,1.78,10855.48
37,1,59.35,117.01,5.65,10855.48
37,1,55.67,133.33,9.33,10855.48
37,1,54.26,142.90,10.74,10855.48
37,1,55.77,132.73,9.23,10855.48
37,1,57.68,123.13,7.32,10855.48
37,1,60.00,111.27,5.00,10855.48
37,1,63.23,96.79,1.77,10855.48
37,1,63.63,95.17,1.37,10855.48
37,1,62.81,98.74,2.19,10855.48
37,1,63.35,96.56,1.65,10855.48
37,1,62.45,101.10,2.55,10855.48
37,1,60.67,109.89,4.33,10855.48
37,1,59.89,113.45,5.11,10855.48
37,1,58.85,117.71,6.15,10855.48
37,1,59.42,114.78,5.58,10855.48
37,1,60.42,110.34,4.58,10855.48
37,1,60.78,108.80,4.22,10855.48
37,1,60.15,111.87,4.85,10855.48
37,1,58.74,118.62,6.26,10855.48
37,1,56.73,127.60,8.27,10855.48
37,1,56.39,134.05,8.61,10855.48
37,1,60.74,107.45,4.26,10855.48
37,1,60.78,114.00,4.22,10855.48
37,1,64.32,91.40,0.68,10855.48
37,1,62.30,102.02,2.70,10855.48
37,1,61.39,105.35,3.61,10855.48
37,1,61.15,107.26,3.85,10855.48
37,1,60.51,110.74,4.49,10855.48
37,1,59.89,113.34,5.11,10855.48
37,1,58.22,121.32,6.78,10855.48
37,1,57.89,122.01,7.11,10855.48
37,1,57.29,128.82,7.71,10855.48
37,1,61.34,105.47,3.66,10855.48
37,1,61.39,105.38,3.61,10855.48
37,1,61.99,103.28,3.01,10855.48
37,1,61.19,106.89,3.81,10855.48
37,1,60.36,111.16,4.64,10855.48
37,1,58.30,120.96,6.70,10855.48
37,1,57.48,124.36,7.52,10855.48
37,1,57.75,122.38,7.25,10855.48
37,1,58.29,118.76,6.71,10855.48
37,1,61.66,104.27,3.34,10855.48
37,1,61.74,104.03,3.26,10855.48
37,1,60.64,109.36,4.36,10855.48
37,1,60.88,108.84,4.12,10855.48
37,1,61.29,106.14,3.71,10855.48
37,1,61.69,104.82,3.31,10855.48
37,1,62.57,99.18,2.43,10855.48
37,1,62.74,98.52,2.26,10855.48
37,1,61.96,100.39,3.04,10855.48
37,1,63.55,95.42,1.45,10855.48
37,1,62.69,99.95,2.31,10855.48
37,1,61.68,104.97,3.32,10855.48
37,1,60.37,111.49,4.63,10855.48
37,1,58.70,118.62,6.30,10855.48
37,1,57.39,127.80,7.61,10855.48
37,1,59.16,116.34,5.84,10855.48
37,1,59.30,116.32,5.70,10855.48
37,1,58.76,118.46,6.24,10855.48
37,1,63.27,94.68,1.73,10855.48
37,1,59.03,117.94,5.97,10855.48
37,2,20.05,299.11,44.95,10855.48
37,2,38.66,216.11,26.34,10855.48
37,2,39.60,211.50,25.40,10855.48
37,2,39.78,210.59,25.22,10855.48
37,2,39.86,210.23,25.14,10855.48
37,2,39.89,210.04,25.11,10855.48
37,2,39.92,209.93,25.08,10855.48
37,2,39.93,209.86,25.07,10855.48
37,2,39.94,209.80,25.06,10855.48
37,2,39.95,209.76,25.05,10855.48
37,2,39.96,209.73,25.04,10855.48
37,2,39.96,209.71,25.04,10855.48
37,2,39.97,209.69,25.03,10855.48
37,2,39.97,209.67,25.03,10855.48
37,2,39.97,209.66,25.03,10855.48
37,2,39.97,209.65,25.03,10855.48
37,2,39.98,209.64,25.02,10855.48
37,2,40.00,209.50,25.00,10855.48
37,2,40.39,207.61,24.61,10855.48
37,2,42.88,195.34,22.12,10855.48
37,2,51.35,153.62,13.65,10855.48
37,2,55.20,134.65,9.80,10855.48
37,2,58.92,116.31,6.08,10855.48
37,2,66.57,74.63,-1.57,10855.48
37,2,68.70,38.51,-3.70,10855.48
37,2,66.00,29.66,-1.00,10855.48
37,2,57.75,90.56,7.25,10855.48
37,2,52.17,149.54,12.83,10855.48
37,2,50.66,157.02,14.34,10855.48
37,2,51.84,151.21,13.16,10855.48
37,2,52.79,146.52,12.21,10855.48
37,2,59.31,114.37,5.69,10855.48
37,2,68.59,57.47,-3.59,10855.48
37,2,72.39,-5.25,-7.39,10855.48
37,2,68.92,-35.41,-3.92,10855.48
37,2,55.72,64.15,9.28,10855.48
37,2,45.47,182.59,19.53,10855.48
37,2,45.95,180.20,19.05,.48
37,2,46.20,178.99,18.80,10855.48
37,2,46.16,179.16,18.84,10855.48
37,2,46.97,175.20,18.03,10855.48
37,2,49.36,163.43,15.64,10855.48
37,2,53.58,142.61,11.42,10855.48
37,2,58.02,120.76,6.98,10855.48
37,2,60.51,108.49,4.49,10855.48
37,2,61.00,106.07,4.00,10855.48
37,2,57.38,123.91,7.62,10855.48
37,2,55.71,132.13,9.29,10855.48
37,2,57.02,125.67,7.98,10855.48
37,2,62.51,98.61,2.49,10855.48
37,2,65.66,81.11,-0.66,10855.48
37,2,63.74,85.17,1.26,10855.48
37,2,60.74,107.35,4.26,10855.48
37,2,58.02,120.75,6.98,10855.48
37,2,57.58,122.89,7.42,10855.48
37,2,57.29,124.36,7.71,10855.48
37,2,55.71,132.14,9.29,10855.48
37,2,56.17,129.85,8.83,10855.48
37,2,57.69,122.38,7.31,10855.48
37,2,60.14,110.31,4.86,10855.48
37,2,61.08,105.69,3.92,10855.48
37,2,61.80,102.15,3.20,10855.48
37,2,61.28,104.70,3.72,10855.48
37,2,60.29,109.58,4.71,10855.48
37,2,57.85,121.58,7.15,10855.48
37,2,57.69,122.38,7.31,10855.48
37,2,57.64,122.60,7.36,10855.48
37,2,58.55,118.15,6.45,10855.48
37,2,60.07,110.63,4.93,10855.48
37,2,60.15,110.25,4.85,10855.48
37,2,60.27,109.64,4.73,10855.48
37,2,59.47,113.62,5.53,10855.48
37,2,58.87,116.55,6.13,10855.48
37,2,57.36,123.98,7.64,10855.48
37,2,56.55,127.99,8.45,10855.48
37,2,56.66,127.45,8.34,10855.48
37,2,61.11,105.51,3.89,10855.48
37,2,62.11,100.58,2.89,10855.48
37,2,61.28,104.69,3.72,10855.48
37,2,58.80,116.91,6.20,10855.48
37,2,59.04,115.71,5.96,10855.48
37,2,58.57,118.03,6.43,10855.48
37,2,58.12,120.24,6.88,10855.48
37,2,56.73,127.10,8.27,10855.48
37,2,56.45,128.49,8.55,10855.48
37,2,58.88,116.53,6.12,10855.48
37,2,59.16,115.14,5.84,10855.48
37,2,58.84,116.69,6.16,10855.48
37,2,57.52,123.20,7.48,10855.48
37,2,57.21,124.73,7.79,10855.48
37,2,56.76,126.94,8.24,10855.48
37,2,56.09,130.27,8.91,10855.48
37,2,56.69,127.29,8.31,10855.48
37,2,57.69,122.37,7.31,10855.48
37,2,60.28,109.61,4.72,10855.48
37,2,60.07,110.65,4.93,10855.48
37,2,59.65,112.73,5.35,10855.48
37,2,57.93,121.20,7.07,10855.48
37,2,56.23,129.57,8.77,10855.48
37,2,56.97,125.92,8.03,10855.48
37,2,58.25,119.62,6.75,10855.48
37,2,57.11,125.23,7.89,10855.48
37,2,60.98,106.16,4.02,10855.48
37,2,64.79,87.40,0.21,10855.48
37,2,57.65,122.56,7.35,10855.48
37,2,56.19,129.75,8.81,10855.48
37,2,56.20,129.71,8.80,10855.48
37,3,20.98,292.22,44.02,10855.48
37,3,38.37,210.94,26.63,10855.48
37,3,39.54,204.92,25.46,10855.48
37,3,39.76,203.80,25.24,10855.48
37,3,39.84,203.37,25.16,10855.48
37,3,39.88,203.15,25.12,10855.48
37,3,39.91,203.02,25.09,10855.48
37,3,39.93,202.94,25.07,10855.48
37,3,39.94,202.87,25.06,10855.48
