Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro, Passo
0,2,39.65,153.12,25.35,22435.39
0,2,39.80,152.37,25.20,22435.39
0,2,39.87,152.05,25.13,22435.39
0,2,39.90,151.87,25.10,22435.39
0,2,39.92,151.76,25.08,22435.39
0,2,39.93,151.68,25.07,22435.39
0,2,44.05,123.52,20.95,22435.39
0,2,81.00,-105.01,-16.00,22435.39
0,2,89.36,-148.28,-24.36,22435.39
0,2,87.27,-130.47,-22.27,22435.39
0,2,77.60,-76.98,-12.60,22435.39
0,2,54.99,50.61,10.01,22435.39
0,2,52.84,75.09,12.16,22435.39
0,2,55.58,62.28,9.42,22435.39
0,2,66.98,-4.62,-1.98,22435.39
0,2,74.25,-51.38,-9.25,22435.39
0,2,70.77,-37.56,-5.77,22435.39
0,2,68.51,-31.47,-3.51,22435.39
0,2,62.49,3.77,2.51,22435.39
0,2,60.73,17.61,4.27,22435.39
0,2,62.51,11.91,2.49,22435.39
0,2,68.46,-24.45,-3.46,22435.39
0,2,72.54,-52.22,-7.54,22435.39
0,2,67.10,-24.63,-2.10,22435.39
0,2,61.39,10.95,3.61,22435.39
0,2,56.46,50.20,8.54,22435.39
0,2,55.80,63.51,9.20,22435.39
0,2,57.08,56.46,7.92,22435.39
0,2,61.12,32.47,3.88,22435.39
0,2,64.00,27.88,1.00,22435.39
0,2,68.98,-4.84,-3.98,22435.39
0,2,69.22,-19.06,-4.22,22435.39
0,2,71.37,-48.57,-6.37,22435.39
0,2,67.14,-22.81,-2.14,22435.39
0,2,57.78,31.26,7.22,22435.39
0,2,55.02,57.30,9.98,22435.39
0,2,55.12,66.01,9.88,22435.39
0,2,58.24,49.15,6.76,22435.39
0,2,63.42,17.48,1.58,22435.39
0,2,70.37,-21.85,-5.37,22435.39
0,2,69.70,-23.61,-4.70,22435.39
0,2,67.40,-14.99,-2.40,22435.39
0,2,65.04,-2.66,-0.04,22435.39
0,2,62.22,13.67,2.78,22435.39
0,2,62.55,15.52,2.45,22435.39
0,2,63.54,12.08,1.46,22435.39
0,2,64.38,7.44,0.62,22435.39
0,2,68.36,-16.11,-3.36,22435.39
0,2,69.69,-28.55,-4.69,22435.39
0,2,67.90,-23.62,-2.90,22435.39
0,2,66.12,-15.52,-1.12,22435.39
0,2,65.12,-11.03,-0.12,22435.39
0,2,65.63,-14.25,-0.63,22435.39
0,2,66.27,-18.94,-1.27,22435.39
0,2,67.57,-28.19,-2.57,22435.39
0,2,68.66,-33.87,-3.66,22435.39
0,2,69.20,-36.64,-4.20,22435.39
0,2,67.12,-25.49,-2.12,22435.39
0,2,67.18,-25.04,-2.18,22435.39
0,2,65.72,-13.98,-0.72,22435.39
0,2,65.55,-16.90,-0.55,22435.39
0,2,64.59,-12.05,0.41,22435.39
0,2,65.78,-17.86,-0.78,22435.39
0,2,66.42,-21.49,-1.42,22435.39
0,2,66.49,-23.16,-1.49,22435.39
0,2,68.57,-34.39,-3.57,22435.39
0,2,68.90,-33.65,-3.90,22435.39
0,2,67.54,-27.51,-2.54,22435.39
0,2,66.03,-19.21,-1.03,22435.39
